Anbieter_ObjektID,Vermarktungstyp,Erstellungsdatum,id,Anbieter_ID,Boersen_ID,Immobilientyp,erzeugt_am,Land,description,OBID,Bundesland,Monat,Stadt,Wohnflaeche,Kaufpreis,Ueberschrift,name,url,Gewerblich,Bezirk,Immobilientyp_detail,PLZ,Telefon,Haushnummer
,,,,Immobilienscout,,,,,"Leipzig, Karl-Heine-Strasse, B, KT 2385 EUR, frei ab: sofort",,,,Leipzig,,"795,00 EUR",,Büro in repräsentativer Villa_Stellplätze möglich!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83385003&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Gorkistraße, Wohn- und Gesch, Bj. 1910, KT 2 Kaltmieten, frei ab: sofort",,,,Leipzig,,"336,00 EUR",,++ Büro- / Ladenraum anmieten und 3 Monate die Kaltmiete sparen ++,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82573147&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Löhrstraße, B, Bj. 1996, frei ab: kurzfristig",,,,Leipzig,,EUR,,Helle Büros in zentraler Lage am Tröndlinring,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D74610365&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Bergstraße, B, Bj. 1900, KT 900 EUR, frei ab: sofort",,,,Leipzig,,"450,00 EUR",,"büros/praxen, 79,50 m² Gesamtfläche provisionsfrei zur Miete",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84842606&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Steinstraße, B, KT 300, frei ab: 01.11.2015",,,,Leipzig,,"200,00 EUR",,2 Büros in Bürogemeinschaft in Leipziger Südvorstadt zu vermieten,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84659007&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Liviastraße, B, Bj. 1890, KT 1040, frei ab: sofort",,,,Leipzig,,"520,00 EUR",,Leipzig Waldstrassenviertel Büro / Praxis / Gewerbe,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84742254&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Sebastian-Bach-Straße, B, KT 1500, frei ab: ab sofort",,,,Leipzig,,"500,00 EUR",,* Kosmetikstudio * Büro * kleiner Laden * 3 Zi. Gewerbeeinheit in bester Lage * Leipziger Bachvierte,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D70183148&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Zimmerstraße, Wohn- und Gesch, Bj. 1997, frei ab: sofort",,,,Leipzig,,"465000,00 EUR",,Helles Büro im Dachgeschoss in Top-Lage - Zentrum-West am Dorotheenplatz!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84139676&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, B",,,,Leipzig,,EUR,,Büro- und Geschäftshaus,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82434925&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Wilhelm-Sammet, B, Bj. 2016, frei ab: 01.01.2016",,,,Leipzig,,"1550,50 EUR",,Büro - ERSTBEZUG - Gohlis - hochw. Ausstattung n. Wunsch!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82976573&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, B, Bj. 2016, frei ab: Mitte 2017",,,,Leipzig,,"1080000,00 EUR",,BÜRO DER EXTRAKLASSE  NEUBAU  DIREKTE WASSERLAGE  PARKBLICK  LIFT  TIEFGARAGE  TERRASSEN,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84969885&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=5,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Wilhelm-Sammet, B, Bj. 2016, frei ab: 01.01.2016",,,,Leipzig,,"631,66 EUR",,Büro - ERSTBEZUG - Gohlis - hochw. Ausstattung n. Wunsch!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82976590&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Magazingasse, B, Bj. 2009, KT 6600, frei ab: 01.10.2015",,,,Leipzig,,"3300,00 EUR",,"Büro auf 2 Etagen,Innenstadt, 330 m², eigene Stellplätze",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D76109090&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Hainstraße, B, Bj. 1747, KT 3 Bruttowarmmieten, frei ab: 01.12.2015",,,,Leipzig,,"2336,00 EUR",,Außergewöhnliches Maisonette-Büro mitten im Zentrum!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84790673&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, B, Bj. 1914, KT 3 Monatskaltmieten, frei ab: sofort",,,,Leipzig,,"700,00 EUR",,areal8 - Top sanierte Büro- oder Praxisräume im Klinikviertel,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84443153&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Breslauer Str., B, KT 400 EUR, frei ab: sofort",,,,Leipzig,,"200,00 EUR",,"büros/praxen, 37,00 m² Gesamtfläche provisionsfrei zur Miete",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84869456&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Antonienstraße, B, frei ab: sofort",,,,Leipzig,,"1002,00 EUR",,"Büro, Kanzlei, Praxis, Arztpraxis",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D75817704&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Dittrichring, B, KT 5370 EUR, frei ab: sofort",,,,Leipzig,,"1790,00 EUR",,Gewerbefläche am Dittrichring zu vermieten !,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83385067&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Humboldtstraße, B, Bj. 1997, KT 2697 EUR, frei ab: sofort",,,,Leipzig,,"899,00 EUR",,"In der City arbeiten - Großzügiges, lichtdurchflutetetes Büro; 2. Etage; Lift",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84947928&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Ferdinand-Lassalle-Straße, B, KT 4.117,50 EUR, frei ab: 01.12.2015",,,,Leipzig,,"1372,50 EUR",,"() herrschaftliches büro in der ferdinand-lassalle-straße () parkett, stuck, flügeltüren & balkone (",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82427899&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Berlin, B, Bj. 1905, KT 3 Nettokaltmieten, frei ab: sofort",,,,Berlin,,"999,00 EUR",,Büro-/Praxisfläche in zentraler Lage am Innsbrucker Platz,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82302285&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Berlin, An der Spreeschanze, B, Bj. 1976, KT 10000,00, frei ab: 01.11.2015",,,,Berlin,,"2700,00 EUR",,"400 Quadratmeter Büro mit Oberlicht an der Spree, gegenüber Zitadelle Spandau",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84437197&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,13,,
,,,,Immobilienscout,,,,,"Leipzig, Georgiring, B, Bj. 1995, KT 3 Monatsmieten, frei ab: ab sofort",,,,Leipzig,,EUR,,Georgiring 3 - moderne  Büros in exponierter Ringlage am Zentrum - mit Tiefgarage.,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84951322&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=6,,,,04,,
,,,,Immobilienscout,,,,,"Berlin, B, KT 3-fache Nettokaltmiete, frei ab: SOFORT",,,,Berlin,,EUR,,MITTE 1A-Lage: Potsdamer Platz: komplett ausgestattete Büros ab 12 m² per SOFORT ***provisionsfrei,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84048327&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Berlin, Atelier, KT 3-fache Nettokaltmiete, frei ab: SOFORT",,,,Berlin,,EUR,,MITTE 1A-Lage: Potsdamer Platz: komplett ausgestattete Büros ab 12 m² per SOFORT ***provisionsfrei,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83658841&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Berlin, Ernststr., Praxisetage, Bj. 1900, KT 3 Kaltmieten Kaution, frei ab: sofort oder später",,,,Berlin,,"1050,00 EUR",,Neue Büro- oder Praxisräume in Treptow- Baumschulenweg...!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82502454&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,12,,
,,,,Immobilienscout,,,,,"Berlin, Atelier, Bj. 1997, frei ab: sofort",,,,Berlin,,"159000,00 EUR",,Ihre neues Büro mit Tiefgarage - 4 Zimmer,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84982875&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,13,,
,,,,Immobilienscout,,,,,"Berlin, B, Bj. 1995",,,,Berlin,,EUR,,Moderne Büros in der City West!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84775344&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,10,,
,,,,Immobilienscout,,,,,"Leipzig, Praxis, Bj. 1998",,,,Leipzig,,EUR,,Modernes Büro nur wenige Meter vom Innenstadtring entfernt!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D67963490&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Beethovenstr., Wohn- und Gesch, Bj. 1997, KT 2925,00, frei ab: 15.09.2015",,,,Leipzig,,"975,00 EUR",,Modernes Büro mit sehr schneller Internetanbindung,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D69966357&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Paul-Gruner-Straße, Wohn- und Gesch, KT 1675,00 EUR, frei ab: sofort",,,,Leipzig,,"838,00 EUR",,**Zentrum-Süd - Gewerbeflächen zu vermieten**,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83212817&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Floßplatz, B, Bj. 1900, KT 3 MKM, frei ab: 01.11.2015",,,,Leipzig,,"8350,00 EUR",,Attraktive Büro- und Geschäftsräume - sehr guten Verkehrsanbindung - Parknähe,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84776184&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Schwägrichenstraße, B, Bj. 1897, frei ab: sofort",,,,Leipzig,,"871,00 EUR",,***REPRÄSENTATIVES BÜRO IM MUSIKERVIERTEL  ~ PARKETT ~ 3 BÜRORÄUME*** www.Romeo-Immobilien.de,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84916224&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Etkar-André-Straße, B, KT 900, frei ab: 01.12.2014",,,,Leipzig,,"400,00 EUR",,"***Praxis, Büro oder Ladenlokal- gewerbliche Fläche in Gohlis-Mitte***",http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D78301400&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Wilhelm-Sammet, B, Bj. 2016, frei ab: 01.01.2016",,,,Leipzig,,"1550,50 EUR",,Büro - ERSTBEZUG - Gohlis - hochw. Ausstattung n. Wunsch!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82976573&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Wilhelm-Sammet, B, Bj. 2016, frei ab: 01.01.2016",,,,Leipzig,,"1634,95 EUR",,Büro - ERSTBEZUG - Gohlis - hochw. Ausstattung n. Wunsch!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82976599&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Dittrichring, B, KT 5370 EUR, frei ab: sofort",,,,Leipzig,,"1790,00 EUR",,Gewerbefläche am Dittrichring zu vermieten !,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D83385067&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Nikolaistr., B, Bj. 1910, KT 6240 EUR, frei ab: sofort",,,,Leipzig,,"2080,00 EUR",,Das Büro für Individualisten in der City von Leipzig,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84445853&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Beethovenstr., B, Bj. 1994, KT 8.619,00 EUR, frei ab: sofort",,,,Leipzig,,"2873,00 EUR",,IHR BÜRO IM MUSIKERVIERTEL ...,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D80842926&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Nikolaistraße, B, KT 3,0 Nettomonatsmieten, frei ab: nach Vereinbarung",,,,Leipzig,,EUR,,ZWEIREITERHAUS - Kleines individuelles Büro in der Innenstadt (ca. 95 m²/4 Räume),http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D84794317&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=4,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Arthur-Hoffmann-Straße, B, Bj. 1900, frei ab: sofort (Mietbeginn verhandelbar)",,,,Leipzig,,EUR,,Ihre neue Gewerbefläche in der Südvorstadt,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D82725433&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Praxis, Bj. 1998",,,,Leipzig,,EUR,,Modernes Büro nur wenige Meter vom Innenstadtring entfernt!,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D67963490&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,04,,
,,,,Immobilienscout,,,,,"Leipzig, Delitzscher Strasse, Wohn- und Gesch, frei ab: Juli 2015",,,,Leipzig,,"715,00 EUR",,Büro in Eutritzsch,http://connect.quoka.de/qpa/click.php?url=http%3A%2F%2Faffiliate.immobilienscout24.de%2Fgo.cgi%3Fpid%3D12%26wmid%3D325%26cpid%3D2%26prid%3D20%26target%3DSuche_Deeplink_Expose%26subid%3Dquoka_27_2710%26attr1%3D69476325&p=immoscout24&v=quoka&c=27_2710&d=3762&bc=0&s=searchresult&pos=REPLACEPLACEMENT&pn=3,,,,04,,
